# ['MStar', 'MRate', 'Rdisc', 'cavity_ang', 'incl']
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.72701842 0.00077999 508.40193158 62.25281533 25.63069291
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
26.78935727 0.00078220 508.44095413 62.19701286 25.61509289
18.11004498 0.00087791 299.84592261 60.09407432 18.84968946
18.11004498 0.00087791 299.84592261 60.09407432 18.84968946
18.11004498 0.00087791 299.84592261 60.09407432 18.84968946
18.35705564 0.00090247 308.99066934 58.86790848 18.29433823
18.55467470 0.00075605 319.52134231 60.58775830 18.67192594
18.55467470 0.00075605 319.52134231 60.58775830 18.67192594
18.59426750 0.00070988 320.99820224 61.10715842 18.98300725
18.59426750 0.00070988 320.99820224 61.10715842 18.98300725
18.59426750 0.00070988 320.99820224 61.10715842 18.98300725
18.59426750 0.00070988 320.99820224 61.10715842 18.98300725
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.41294382 0.00066966 331.47752722 61.57646343 19.06637583
18.31421049 0.00069804 328.08895032 60.76032340 19.67794629
18.96614660 0.00067335 334.62193604 61.31767190 18.62139187
18.96614660 0.00067335 334.62193604 61.31767190 18.62139187
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.26547858 0.00068230 334.77691338 60.32692425 21.35910171
17.04806470 0.00068490 335.18278647 60.00398058 21.92393698
17.04806470 0.00068490 335.18278647 60.00398058 21.92393698
15.60220319 0.00067292 360.05168321 61.40681372 24.25368792
15.60220319 0.00067292 360.05168321 61.40681372 24.25368792
15.60220319 0.00067292 360.05168321 61.40681372 24.25368792
15.60220319 0.00067292 360.05168321 61.40681372 24.25368792
15.60220319 0.00067292 360.05168321 61.40681372 24.25368792
15.72139959 0.00068771 357.95160634 60.29340684 24.80026231
15.72139959 0.00068771 357.95160634 60.29340684 24.80026231
15.72139959 0.00068771 357.95160634 60.29340684 24.80026231
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
15.64390497 0.00070776 359.00726347 59.32176356 25.36211875
14.89146571 0.00063217 373.22357240 56.56746595 28.25840362
14.89146571 0.00063217 373.22357240 56.56746595 28.25840362
14.89146571 0.00063217 373.22357240 56.56746595 28.25840362
14.54075025 0.00067397 374.28465606 56.80340541 28.56223984
14.54075025 0.00067397 374.28465606 56.80340541 28.56223984
13.95783412 0.00067485 366.16351035 56.49498276 28.66152231
13.95783412 0.00067485 366.16351035 56.49498276 28.66152231
12.99133019 0.00058692 385.08153278 55.44089578 30.98441541
12.99133019 0.00058692 385.08153278 55.44089578 30.98441541
12.99133019 0.00058692 385.08153278 55.44089578 30.98441541
14.20590666 0.00062296 393.23505307 56.21504880 30.24048921
14.20742984 0.00062382 392.92613239 56.20866274 30.22389979
14.20742984 0.00062382 392.92613239 56.20866274 30.22389979
14.20742984 0.00062382 392.92613239 56.20866274 30.22389979
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.71031619 0.00057261 396.57135019 54.65798883 31.59357439
13.65101127 0.00057080 396.06406045 54.61726111 31.62321566
13.65101127 0.00057080 396.06406045 54.61726111 31.62321566
16.54910719 0.00054789 443.34197937 58.64036722 30.55986044
16.54910719 0.00054789 443.34197937 58.64036722 30.55986044
16.54910719 0.00054789 443.34197937 58.64036722 30.55986044
17.06832037 0.00056177 448.17657978 59.26044737 30.15164714
17.51024841 0.00057498 450.19671941 59.29977124 29.93660846
17.51024841 0.00057498 450.19671941 59.29977124 29.93660846
19.46427659 0.00062001 464.88371592 60.52822852 28.90481323
20.78085200 0.00064946 473.54145392 61.26153119 28.18545893
23.11101069 0.00070353 481.15257690 64.71877860 25.53206761
23.11101069 0.00070353 481.15257690 64.71877860 25.53206761
23.11101069 0.00070353 481.15257690 64.71877860 25.53206761
23.11101069 0.00070353 481.15257690 64.71877860 25.53206761
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05562103 0.00070245 481.10620497 64.68888458 25.57254497
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.05504158 0.00070242 481.09389958 64.69230506 25.57064796
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10349098 0.00070781 481.42158608 64.07849505 25.80066678
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.10949283 0.00070833 481.52235748 64.02955152 25.82080762
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.09472438 0.00070715 481.11823941 64.10938140 25.77839052
23.21518922 0.00071680 484.41459030 63.45821702 26.12438257
23.31281528 0.00071878 486.00737152 63.17449861 26.27034904
23.31593966 0.00071859 486.16744470 63.17545973 26.27707567
23.26681709 0.00071735 486.28579574 63.17449605 26.31454167
23.23144634 0.00071600 486.18067259 63.21257189 26.31670490
23.23144634 0.00071600 486.18067259 63.21257189 26.31670490
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.20617336 0.00071367 485.68483975 63.32581146 26.26569087
23.26544289 0.00070354 490.38274219 63.61740203 26.36711836
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.32607311 0.00071176 490.18361101 63.18707667 26.50660660
23.30408549 0.00070857 490.26460656 63.34744921 26.45646031
23.30408549 0.00070857 490.26460656 63.34744921 26.45646031
23.19564090 0.00070665 490.20907984 63.32672426 26.52801398
23.19564090 0.00070665 490.20907984 63.32672426 26.52801398
23.19564090 0.00070665 490.20907984 63.32672426 26.52801398
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.18559012 0.00070619 490.21104241 63.35099706 26.52181434
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.31206162 0.00071531 489.92027212 62.99272436 26.54985772
23.28152259 0.00071221 489.99740844 63.11006423 26.52902289
23.28152259 0.00071221 489.99740844 63.11006423 26.52902289
23.28152259 0.00071221 489.99740844 63.11006423 26.52902289
23.21123531 0.00071163 490.06355595 63.22625903 26.47654629
23.21123531 0.00071163 490.06355595 63.22625903 26.47654629
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.25600017 0.00071493 489.97158107 63.08339799 26.50794324
23.27599048 0.00071390 489.87715123 63.08364466 26.50228472
23.26727006 0.00071496 489.85523471 63.07106621 26.49277531
23.26727006 0.00071496 489.85523471 63.07106621 26.49277531
23.28478711 0.00071530 489.94767054 63.06671912 26.48841016
23.24350739 0.00071163 490.04881067 63.22806461 26.44476844
23.24350739 0.00071163 490.04881067 63.22806461 26.44476844
23.24350739 0.00071163 490.04881067 63.22806461 26.44476844
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.26295456 0.00071109 489.99272870 63.21016627 26.45935107
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24479242 0.00071226 490.14785118 63.21899090 26.45593481
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24119308 0.00071249 490.17859311 63.22073975 26.45525778
23.24676887 0.00071305 490.14975231 63.19495345 26.46299837
23.26678333 0.00071504 490.04622727 63.10239263 26.49078349
23.26678333 0.00071504 490.04622727 63.10239263 26.49078349
23.26678333 0.00071504 490.04622727 63.10239263 26.49078349
23.26678333 0.00071504 490.04622727 63.10239263 26.49078349
23.25354178 0.00071554 490.13264374 63.11545784 26.48825273
23.25354178 0.00071554 490.13264374 63.11545784 26.48825273
23.25354178 0.00071554 490.13264374 63.11545784 26.48825273
23.32403238 0.00071660 489.52016114 63.00721359 26.47115593
23.32403238 0.00071660 489.52016114 63.00721359 26.47115593
23.32403238 0.00071660 489.52016114 63.00721359 26.47115593
23.32403238 0.00071660 489.52016114 63.00721359 26.47115593
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.29270264 0.00071220 489.51007636 63.23638797 26.36339219
23.27740399 0.00071176 489.50960782 63.24219528 26.37010005
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.31719484 0.00071313 489.52052462 63.22334057 26.35313419
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30867113 0.00071080 489.51942790 63.35106744 26.28732794
23.30186679 0.00071130 489.55380017 63.32472946 26.31095672
23.30186679 0.00071130 489.55380017 63.32472946 26.31095672
18.11889179 0.00078034 294.19447931 59.92570475 20.52021691
18.25694812 0.00077552 296.09109704 60.08626520 20.91696328
18.25694812 0.00077552 296.09109704 60.08626520 20.91696328
18.25694812 0.00077552 296.09109704 60.08626520 20.91696328
18.25694812 0.00077552 296.09109704 60.08626520 20.91696328
18.38857421 0.00073035 305.07464743 60.68778612 20.43588742
18.38857421 0.00073035 305.07464743 60.68778612 20.43588742
18.38857421 0.00073035 305.07464743 60.68778612 20.43588742
18.38857421 0.00073035 305.07464743 60.68778612 20.43588742
18.38857421 0.00073035 305.07464743 60.68778612 20.43588742
18.30435357 0.00074024 306.13222764 60.66258028 20.53636942
18.30435357 0.00074024 306.13222764 60.66258028 20.53636942
18.30435357 0.00074024 306.13222764 60.66258028 20.53636942
18.33077479 0.00074359 310.34549860 59.82844235 20.98530976
18.33077479 0.00074359 310.34549860 59.82844235 20.98530976
17.96309985 0.00077716 313.10411794 60.17065600 21.22371302
18.13664758 0.00073569 320.19249449 60.71301002 20.39142228
18.13664758 0.00073569 320.19249449 60.71301002 20.39142228
16.28617938 0.00070002 331.37071805 59.38603339 23.34576723
15.32805865 0.00069248 334.95346530 59.19825352 24.47793121
15.32805865 0.00069248 334.95346530 59.19825352 24.47793121
15.32805865 0.00069248 334.95346530 59.19825352 24.47793121
15.32805865 0.00069248 334.95346530 59.19825352 24.47793121
14.89465265 0.00066548 340.90359597 58.50489722 25.37901129
14.89465265 0.00066548 340.90359597 58.50489722 25.37901129
14.06278006 0.00063273 344.74691410 58.47368743 26.07670091
14.06278006 0.00063273 344.74691410 58.47368743 26.07670091
14.06278006 0.00063273 344.74691410 58.47368743 26.07670091
14.06278006 0.00063273 344.74691410 58.47368743 26.07670091
14.06278006 0.00063273 344.74691410 58.47368743 26.07670091
11.01698169 0.00046194 379.25914929 54.82898386 31.44050982
11.01698169 0.00046194 379.25914929 54.82898386 31.44050982
11.01698169 0.00046194 379.25914929 54.82898386 31.44050982
11.01698169 0.00046194 379.25914929 54.82898386 31.44050982
11.01698169 0.00046194 379.25914929 54.82898386 31.44050982
10.05876149 0.00041828 387.30558721 54.07323363 32.81978801
10.05876149 0.00041828 387.30558721 54.07323363 32.81978801
10.05876149 0.00041828 387.30558721 54.07323363 32.81978801
10.05876149 0.00041828 387.30558721 54.07323363 32.81978801
10.05876149 0.00041828 387.30558721 54.07323363 32.81978801
11.84658297 0.00051094 378.24720737 55.75330409 30.43256531
11.84658297 0.00051094 378.24720737 55.75330409 30.43256531
12.81094004 0.00060408 373.85563339 56.59544227 29.30484157
11.98076508 0.00057787 372.63930733 53.08116355 31.14987438
11.65917156 0.00054900 380.75813465 53.43520610 32.00024679
12.40161933 0.00060732 377.52140243 53.45716953 31.30772163
12.40161933 0.00060732 377.52140243 53.45716953 31.30772163
12.40161933 0.00060732 377.52140243 53.45716953 31.30772163
12.40161933 0.00060732 377.52140243 53.45716953 31.30772163
12.40161933 0.00060732 377.52140243 53.45716953 31.30772163
12.46083958 0.00061183 377.26704584 53.54979080 31.21876255
12.46083958 0.00061183 377.26704584 53.54979080 31.21876255
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
12.59822268 0.00062331 375.38163135 53.49279140 30.98198067
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
13.72625198 0.00057255 399.36915375 54.21724534 31.59114651
12.57376250 0.00050170 422.81800785 51.21179094 35.21062966
12.49241454 0.00047573 432.02674594 51.63091260 35.64849972
12.49241454 0.00047573 432.02674594 51.63091260 35.64849972
12.49241454 0.00047573 432.02674594 51.63091260 35.64849972
