# ['MStar', 'MRate', 'Rdisc']
33.94353882 0.00078870 618.82284288
33.94353882 0.00078870 618.82284288
34.47044741 0.00077041 655.87211539
35.07940276 0.00078239 654.32704943
35.07940276 0.00078239 654.32704943
35.69889052 0.00080203 654.25691682
35.69889052 0.00080203 654.25691682
35.69889052 0.00080203 654.25691682
35.90941197 0.00080903 653.99633843
36.08302778 0.00080011 653.57691758
36.44332106 0.00080588 659.52532578
36.44332106 0.00080588 659.52532578
37.21702812 0.00078803 655.77583867
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
37.98770457 0.00080451 676.03864390
38.40869756 0.00078853 698.02542027
38.40869756 0.00078853 698.02542027
38.40869756 0.00078853 698.02542027
38.40869756 0.00078853 698.02542027
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.41491806 0.00078946 698.04016258
38.63342092 0.00079043 698.11268807
38.63261095 0.00079028 698.09249607
38.63261095 0.00079028 698.09249607
38.63261095 0.00079028 698.09249607
38.63261095 0.00079028 698.09249607
38.63261095 0.00079028 698.09249607
38.63261095 0.00079028 698.09249607
38.53887547 0.00080594 675.48103214
38.53887547 0.00080594 675.48103214
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27996686 0.00080490 698.80005198
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.27358297 0.00080495 698.80168304
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
39.22808752 0.00080550 698.78366464
20.26486923 0.00195326 142.36352550
20.29400430 0.00192684 142.09759565
20.29400430 0.00192684 142.09759565
20.50802730 0.00192839 144.75053434
20.32754435 0.00187578 135.76745416
20.32754435 0.00187578 135.76745416
20.32754435 0.00187578 135.76745416
20.32754435 0.00187578 135.76745416
20.32718625 0.00187589 135.78910693
20.05102966 0.00172359 113.06409227
20.05102966 0.00172359 113.06409227
20.05102966 0.00172359 113.06409227
20.05102966 0.00172359 113.06409227
20.10246811 0.00174618 126.06534445
20.10246811 0.00174618 126.06534445
20.10246811 0.00174618 126.06534445
20.10246811 0.00174618 126.06534445
20.10246811 0.00174618 126.06534445
19.98705995 0.00176912 157.19019330
19.67319680 0.00169380 150.07070410
19.25909943 0.00148699 123.40203241
22.08221284 0.00123980 286.25778243
26.19734309 0.00106613 218.54668679
21.56203691 0.00102256 299.96726775
21.56203691 0.00102256 299.96726775
21.56203691 0.00102256 299.96726775
24.45858802 0.00071709 290.87942940
27.13155482 0.00056784 273.41877511
27.13155482 0.00056784 273.41877511
27.13155482 0.00056784 273.41877511
27.13155482 0.00056784 273.41877511
27.13155482 0.00056784 273.41877511
26.24337452 0.00064609 285.65104860
26.24337452 0.00064609 285.65104860
26.24337452 0.00064609 285.65104860
26.24337452 0.00064609 285.65104860
26.24337452 0.00064609 285.65104860
26.24337452 0.00064609 285.65104860
26.59442524 0.00064823 296.26358340
26.59442524 0.00064823 296.26358340
26.59442524 0.00064823 296.26358340
26.59442524 0.00064823 296.26358340
26.88179592 0.00083045 334.81919794
26.88179592 0.00083045 334.81919794
26.88179592 0.00083045 334.81919794
26.88179592 0.00083045 334.81919794
26.88179592 0.00083045 334.81919794
32.94093713 0.00102020 329.61174838
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
31.28334286 0.00096961 340.30664768
30.79515480 0.00099197 356.74159493
29.74635949 0.00095100 395.17713585
29.74635949 0.00095100 395.17713585
29.74635949 0.00095100 395.17713585
30.57095731 0.00099189 415.78450778
31.79815578 0.00090142 467.14008661
31.79815578 0.00090142 467.14008661
34.43306009 0.00083353 474.69382751
34.61001369 0.00082615 476.91193459
34.61001369 0.00082615 476.91193459
34.72114607 0.00082172 487.28335859
34.82254698 0.00081954 494.96644812
34.04644383 0.00082930 512.68586881
32.97492537 0.00084278 537.14999640
39.95925104 0.00076425 626.85918261
39.95925104 0.00076425 626.85918261
39.95925104 0.00076425 626.85918261
39.23279112 0.00075268 625.85964640
39.23279112 0.00075268 625.85964640
38.81210625 0.00077270 637.07479276
38.81210625 0.00077270 637.07479276
38.98477335 0.00077026 630.67849237
38.98477335 0.00077026 630.67849237
38.98477335 0.00077026 630.67849237
38.98477335 0.00077026 630.67849237
38.98477335 0.00077026 630.67849237
38.98477335 0.00077026 630.67849237
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.67193960 0.00077253 630.57446631
38.05227257 0.00078965 650.41745544
38.14338821 0.00079004 650.39672290
38.14338821 0.00079004 650.39672290
38.14338821 0.00079004 650.39672290
38.16930934 0.00079188 651.77903525
38.16930934 0.00079188 651.77903525
38.16930934 0.00079188 651.77903525
38.80930246 0.00078092 651.29150479
38.49011437 0.00077861 651.43077709
38.49011437 0.00077861 651.43077709
38.49011437 0.00077861 651.43077709
38.28757494 0.00078592 651.50624222
38.28757494 0.00078592 651.50624222
38.28757494 0.00078592 651.50624222
38.28757494 0.00078592 651.50624222
38.28757494 0.00078592 651.50624222
38.28757494 0.00078592 651.50624222
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.09415454 0.00079599 651.65356223
38.08094752 0.00079684 651.66657329
38.08094752 0.00079684 651.66657329
38.08094752 0.00079684 651.66657329
38.11436778 0.00079591 651.66649801
38.11436778 0.00079591 651.66649801
38.08175292 0.00080474 651.55784236
38.08175292 0.00080474 651.55784236
38.08175292 0.00080474 651.55784236
38.17871661 0.00082304 651.61695852
38.17871661 0.00082304 651.61695852
38.17871661 0.00082304 651.61695852
38.17307669 0.00082628 651.59739893
38.17298495 0.00082632 651.57141524
38.17298495 0.00082632 651.57141524
38.17298495 0.00082632 651.57141524
38.33115655 0.00082931 651.61064692
38.41414699 0.00083180 651.60922226
38.41414699 0.00083180 651.60922226
38.41414699 0.00083180 651.60922226
38.41414699 0.00083180 651.60922226
38.42683405 0.00083225 651.61531869
38.42683405 0.00083225 651.61531869
38.52173410 0.00082989 651.58601929
38.52173410 0.00082989 651.58601929
38.52173410 0.00082989 651.58601929
38.52173410 0.00082989 651.58601929
38.40103887 0.00082520 651.57482144
38.46074907 0.00082519 651.61276361
38.46074907 0.00082519 651.61276361
38.46074907 0.00082519 651.61276361
38.46074907 0.00082519 651.61276361
38.47229933 0.00082469 651.62355824
38.47229933 0.00082469 651.62355824
38.42142654 0.00082726 651.56176388
38.42142654 0.00082726 651.56176388
38.42142654 0.00082726 651.56176388
38.50628298 0.00082985 651.63697325
38.50628298 0.00082985 651.63697325
38.50628298 0.00082985 651.63697325
38.50628298 0.00082985 651.63697325
38.50628298 0.00082985 651.63697325
38.57126878 0.00083205 651.66021471
38.57126878 0.00083205 651.66021471
38.49742438 0.00082769 651.66233031
38.49742438 0.00082769 651.66233031
38.31855231 0.00082431 651.63718862
38.33842773 0.00082446 651.63131785
38.34814325 0.00082400 651.63272633
38.34814325 0.00082400 651.63272633
38.51274091 0.00082676 651.65252034
38.51274091 0.00082676 651.65252034
38.51274091 0.00082676 651.65252034
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51764963 0.00082683 651.64941785
38.51968504 0.00082648 651.64498348
38.51968504 0.00082648 651.64498348
38.65781177 0.00082438 651.65795900
38.65781177 0.00082438 651.65795900
38.67988877 0.00082473 651.65703931
38.66869828 0.00082269 651.62363850
38.66869828 0.00082269 651.62363850
38.66869828 0.00082269 651.62363850
38.66869828 0.00082269 651.62363850
38.56043657 0.00082164 651.58388613
20.22100707 0.00203736 150.46125032
20.22100707 0.00203736 150.46125032
20.21919052 0.00203716 150.49373158
20.21515573 0.00203432 151.28686375
20.03858626 0.00196861 157.65637319
20.02418469 0.00197002 161.25397434
20.02418469 0.00197002 161.25397434
20.02418469 0.00197002 161.25397434
20.02418469 0.00197002 161.25397434
20.02418469 0.00197002 161.25397434
20.10233069 0.00196832 160.14178344
20.10233069 0.00196832 160.14178344
19.99059024 0.00197871 171.70049382
19.90429099 0.00182603 186.59444794
19.90429099 0.00182603 186.59444794
19.90429099 0.00182603 186.59444794
19.90429099 0.00182603 186.59444794
19.75007717 0.00179303 192.17615884
19.75007717 0.00179303 192.17615884
19.58279532 0.00176321 197.31486071
17.04340546 0.00159321 287.74670366
17.04340546 0.00159321 287.74670366
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
14.17642735 0.00136223 366.19268453
17.82007516 0.00147662 287.12903152
17.82007516 0.00147662 287.12903152
17.46502337 0.00144704 295.80083724
18.36348879 0.00149347 299.13485269
18.36348879 0.00149347 299.13485269
20.09646891 0.00170096 365.61180244
21.66141462 0.00138110 377.14548296
21.66141462 0.00138110 377.14548296
21.81294626 0.00107938 362.08991311
22.41843002 0.00100713 352.82108380
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
22.78392373 0.00096814 371.98110292
28.93266778 0.00090657 518.17993281
28.93266778 0.00090657 518.17993281
29.36546441 0.00087009 533.42627557
30.33841182 0.00092713 578.95513043
30.33841182 0.00092713 578.95513043
32.62315702 0.00088653 583.54209705
33.14989086 0.00086791 595.80218206
33.14989086 0.00086791 595.80218206
33.14989086 0.00086791 595.80218206
33.45716393 0.00084916 657.67137152
33.45716393 0.00084916 657.67137152
33.45716393 0.00084916 657.67137152
38.80479531 0.00081995 864.32334259
38.80479531 0.00081995 864.32334259
37.50592776 0.00085374 793.25147075
37.50592776 0.00085374 793.25147075
37.50592776 0.00085374 793.25147075
37.50592776 0.00085374 793.25147075
36.02686251 0.00085290 706.52962080
36.13347124 0.00083312 679.09885073
37.57308099 0.00087153 657.90918760
37.57060750 0.00087153 657.84285903
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
37.32813139 0.00084331 676.63646113
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.01379341 0.00082842 676.52462431
38.00447420 0.00082797 676.49716901
38.00447420 0.00082797 676.49716901
38.00447420 0.00082797 676.49716901
38.00447420 0.00082797 676.49716901
38.00447420 0.00082797 676.49716901
38.00447420 0.00082797 676.49716901
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.30529326 0.00082451 676.50817858
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.69175886 0.00083880 699.40670083
38.65636621 0.00083122 699.24246270
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.67523060 0.00082806 697.99338712
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.64102107 0.00081961 698.33996872
38.82548895 0.00081296 698.33903587
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.82855089 0.00081319 698.33758719
38.83606077 0.00081234 698.42883965
38.83606077 0.00081234 698.42883965
38.83606077 0.00081234 698.42883965
38.83606077 0.00081234 698.42883965
38.95139800 0.00080991 698.43309621
38.95664690 0.00081321 698.42492237
38.95664690 0.00081321 698.42492237
38.95664690 0.00081321 698.42492237
38.95664690 0.00081321 698.42492237
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
39.04368788 0.00081635 698.31126728
20.73893600 0.00202781 159.51050990
20.73893600 0.00202781 159.51050990
20.73893600 0.00202781 159.51050990
20.74106531 0.00202789 159.55289321
20.85324761 0.00202901 161.93299814
20.85324761 0.00202901 161.93299814
20.85324761 0.00202901 161.93299814
20.92104654 0.00198218 159.68616868
20.92104654 0.00198218 159.68616868
20.92104654 0.00198218 159.68616868
20.92104654 0.00198218 159.68616868
20.99666841 0.00194194 164.48556491
20.99666841 0.00194194 164.48556491
21.43739974 0.00192874 165.10422230
21.43739974 0.00192874 165.10422230
21.43739974 0.00192874 165.10422230
21.43739974 0.00192874 165.10422230
21.43739974 0.00192874 165.10422230
21.40659315 0.00193084 164.64770086
21.54316967 0.00193399 163.64980251
21.77447909 0.00193933 161.95973673
21.77447909 0.00193933 161.95973673
21.48408865 0.00190890 171.45682372
21.48408865 0.00190890 171.45682372
21.48408865 0.00190890 171.45682372
21.14320746 0.00185547 184.99953476
21.14320746 0.00185547 184.99953476
21.14320746 0.00185547 184.99953476
22.66516702 0.00162873 181.99519797
22.66516702 0.00162873 181.99519797
22.66516702 0.00162873 181.99519797
22.66516702 0.00162873 181.99519797
22.66516702 0.00162873 181.99519797
19.30264058 0.00122636 273.26203447
20.06143382 0.00132457 290.06868367
20.06143382 0.00132457 290.06868367
20.06143382 0.00132457 290.06868367
20.06143382 0.00132457 290.06868367
20.06143382 0.00132457 290.06868367
20.06143382 0.00132457 290.06868367
20.95161028 0.00136321 329.00236179
21.92668019 0.00117506 357.74673226
22.01775685 0.00089738 344.91781505
22.01775685 0.00089738 344.91781505
20.32340498 0.00062736 338.16297774
20.47298818 0.00063199 338.08671311
20.76980392 0.00063904 340.07206943
20.76980392 0.00063904 340.07206943
20.76980392 0.00063904 340.07206943
20.76980392 0.00063904 340.07206943
20.76980392 0.00063904 340.07206943
23.27814380 0.00078076 378.26638195
23.27814380 0.00078076 378.26638195
23.27814380 0.00078076 378.26638195
23.27814380 0.00078076 378.26638195
23.27814380 0.00078076 378.26638195
23.27814380 0.00078076 378.26638195
21.16003502 0.00057234 446.79962988
24.47941540 0.00070260 411.88113075
24.47941540 0.00070260 411.88113075
26.93636498 0.00108025 459.33285193
26.93636498 0.00108025 459.33285193
28.25769170 0.00108270 533.00133644
28.25769170 0.00108270 533.00133644
31.53641155 0.00098331 553.97796238
32.37918756 0.00092445 599.47592371
35.88620380 0.00071251 731.72841859
39.04896770 0.00068831 757.29687386
39.04896770 0.00068831 757.29687386
39.04896770 0.00068831 757.29687386
39.04896770 0.00068831 757.29687386
39.04896770 0.00068831 757.29687386
37.77084049 0.00073512 720.73667826
36.35059878 0.00078713 680.11136784
36.35059878 0.00078713 680.11136784
36.35059878 0.00078713 680.11136784
36.35059878 0.00078713 680.11136784
37.87981774 0.00085318 655.55119282
37.87981774 0.00085318 655.55119282
37.87981774 0.00085318 655.55119282
37.99199481 0.00081744 653.76947736
37.99199481 0.00081744 653.76947736
37.99199481 0.00081744 653.76947736
37.99199481 0.00081744 653.76947736
38.14980998 0.00081672 655.77446481
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
39.08192380 0.00081823 674.55961076
38.91926266 0.00082055 674.75223497
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.04494895 0.00080604 676.35643479
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.12522212 0.00080740 675.90077811
39.02769093 0.00079398 698.80620721
39.02769093 0.00079398 698.80620721
39.02769093 0.00079398 698.80620721
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00759668 0.00079672 698.79007809
39.00116540 0.00079677 698.56672108
38.90189557 0.00080479 698.56488687
38.90189557 0.00080479 698.56488687
38.90189557 0.00080479 698.56488687
38.90189557 0.00080479 698.56488687
38.90189557 0.00080479 698.56488687
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.91567357 0.00080337 698.59962592
38.81585522 0.00080670 698.76996844
38.81585522 0.00080670 698.76996844
38.81585522 0.00080670 698.76996844
38.81585522 0.00080670 698.76996844
38.81585522 0.00080670 698.76996844
38.81585522 0.00080670 698.76996844
38.98751584 0.00080468 698.77404111
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
39.08875177 0.00080475 698.78304513
38.99229857 0.00080632 698.83793571
38.99229857 0.00080632 698.83793571
38.99229857 0.00080632 698.83793571
38.99229857 0.00080632 698.83793571
38.99229857 0.00080632 698.83793571
38.99229857 0.00080632 698.83793571
38.93463001 0.00080854 698.68693526
38.93463001 0.00080854 698.68693526
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.03034019 0.00080486 698.93754464
39.02853742 0.00080511 698.93190906
39.02853742 0.00080511 698.93190906
39.02853742 0.00080511 698.93190906
39.02853742 0.00080511 698.93190906
39.02853742 0.00080511 698.93190906
39.02853742 0.00080511 698.93190906
20.27100591 0.00202243 151.88564898
20.36328546 0.00200375 157.04738541
20.36328546 0.00200375 157.04738541
20.60557108 0.00200198 158.11244301
20.42634350 0.00197685 159.68475600
20.68788969 0.00198241 161.05292077
20.68788969 0.00198241 161.05292077
20.68788969 0.00198241 161.05292077
21.03304261 0.00198594 164.62200538
21.03304261 0.00198594 164.62200538
21.27049372 0.00196573 158.28076478
21.33319646 0.00197204 158.33511506
22.16021863 0.00195422 159.82941888
22.77706591 0.00195459 160.06124951
23.69421559 0.00193152 162.19561454
27.30234060 0.00194875 127.95717312
27.30234060 0.00194875 127.95717312
27.30234060 0.00194875 127.95717312
27.30234060 0.00194875 127.95717312
27.30234060 0.00194875 127.95717312
27.30234060 0.00194875 127.95717312
27.37417219 0.00209960 228.83414438
27.37417219 0.00209960 228.83414438
27.37417219 0.00209960 228.83414438
27.37417219 0.00209960 228.83414438
28.40322272 0.00236456 393.70788537
28.18998515 0.00200956 438.67193084
29.14556890 0.00168631 359.05638363
29.14556890 0.00168631 359.05638363
36.25842303 0.00185053 390.89047649
29.17387257 0.00140022 388.17223588
29.17387257 0.00140022 388.17223588
28.09794622 0.00126096 376.69921392
28.09794622 0.00126096 376.69921392
28.09794622 0.00126096 376.69921392
28.09794622 0.00126096 376.69921392
28.09794622 0.00126096 376.69921392
29.38567782 0.00132108 378.67633327
29.38567782 0.00132108 378.67633327
29.38567782 0.00132108 378.67633327
30.04911215 0.00133413 386.26692496
30.04911215 0.00133413 386.26692496
30.04911215 0.00133413 386.26692496
30.04911215 0.00133413 386.26692496
29.67717724 0.00131753 388.73442984
29.67717724 0.00131753 388.73442984
29.27735776 0.00129546 389.41502853
29.27735776 0.00129546 389.41502853
29.07606677 0.00127517 389.46565808
27.63049354 0.00125752 415.42204009
27.63049354 0.00125752 415.42204009
27.63049354 0.00125752 415.42204009
27.63049354 0.00125752 415.42204009
27.37115517 0.00113180 413.66908655
26.24519547 0.00094733 411.08837445
26.58594307 0.00095489 405.47109194
26.58594307 0.00095489 405.47109194
27.56372565 0.00089294 444.88492155
