# ['MStar', 'MRate']
31.92343608 0.00088290
31.92343608 0.00088290
31.92343608 0.00088290
31.92343608 0.00088290
33.17945983 0.00090680
33.16903363 0.00090565
32.71980949 0.00087493
32.71980949 0.00087493
32.71980949 0.00087493
32.88040661 0.00088591
32.89186195 0.00088586
35.36674744 0.00092060
36.17374940 0.00085990
38.42882436 0.00082322
38.42882436 0.00082322
19.56130963 0.00198393
19.67262237 0.00198110
19.67262237 0.00198110
19.67262237 0.00198110
19.67262237 0.00198110
19.67262237 0.00198110
19.67262237 0.00198110
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
19.74932830 0.00197944
20.12842042 0.00199348
20.12842042 0.00199348
20.12842042 0.00199348
21.29017547 0.00199385
21.29017547 0.00199385
22.85664976 0.00207455
25.82931460 0.00218759
25.82931460 0.00218759
25.82931460 0.00218759
25.82931460 0.00218759
25.82931460 0.00218759
27.12479677 0.00228518
27.12479677 0.00228518
25.50452444 0.00214716
25.50452444 0.00214716
25.50452444 0.00214716
25.50452444 0.00214716
24.35550232 0.00185984
21.19894291 0.00126774
22.72343114 0.00137862
23.83275220 0.00139543
24.89125603 0.00147415
24.89125603 0.00147415
24.89125603 0.00147415
24.42500683 0.00140062
24.89490905 0.00135775
25.06184706 0.00135433
25.06184706 0.00135433
24.78774076 0.00131890
24.78774076 0.00131890
24.78560111 0.00131868
23.42533640 0.00097673
25.00301149 0.00105273
26.57873881 0.00114878
26.57873881 0.00114878
27.51613054 0.00119622
27.36472867 0.00113540
27.36472867 0.00113540
27.36472867 0.00113540
27.36472867 0.00113540
32.15960410 0.00134203
27.54078789 0.00106648
27.54078789 0.00106648
27.05805981 0.00101041
25.76598482 0.00089956
25.53491588 0.00086802
25.48944005 0.00082068
25.18500584 0.00077679
25.18500584 0.00077679
27.15645231 0.00092431
29.30246029 0.00104247
29.30246029 0.00104247
29.30246029 0.00104247
29.30246029 0.00104247
29.52292198 0.00102846
31.31061562 0.00113268
31.31061562 0.00113268
31.34477272 0.00113224
31.34477272 0.00113224
31.34477272 0.00113224
30.55657283 0.00102167
30.55657283 0.00102167
30.58290785 0.00102150
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.05376588 0.00101138
33.10890027 0.00101406
33.10890027 0.00101406
33.10890027 0.00101406
33.10890027 0.00101406
34.94676704 0.00092566
36.79954894 0.00094264
36.79954894 0.00094264
36.79954894 0.00094264
36.79954894 0.00094264
37.26592036 0.00094691
38.62822179 0.00096639
38.62822179 0.00096639
38.62822179 0.00096639
38.62822179 0.00096639
19.82134460 0.00197406
19.82134460 0.00197406
19.82134460 0.00197406
19.82134460 0.00197406
19.82134460 0.00197406
19.80603096 0.00197244
19.80603096 0.00197244
19.80603096 0.00197244
20.08844372 0.00196786
20.08844372 0.00196786
20.08844372 0.00196786
20.08844372 0.00196786
20.08844372 0.00196786
20.01978806 0.00195915
20.01978806 0.00195915
20.01978806 0.00195915
20.01978806 0.00195915
20.01978806 0.00195915
20.01978806 0.00195915
20.01978806 0.00195915
19.45631454 0.00187103
19.45631454 0.00187103
22.46774895 0.00202062
22.46774895 0.00202062
22.46774895 0.00202062
22.46774895 0.00202062
22.46774895 0.00202062
22.46774895 0.00202062
23.73542277 0.00198646
23.73542277 0.00198646
25.84106523 0.00216176
25.24081839 0.00205790
25.24081839 0.00205790
26.73043477 0.00203672
26.73043477 0.00203672
25.41556368 0.00187124
25.41556368 0.00187124
25.41556368 0.00187124
25.37081401 0.00183735
23.50115751 0.00148493
23.92523667 0.00144623
23.92523667 0.00144623
23.92523667 0.00144623
23.92523667 0.00144623
23.92523667 0.00144623
23.57321254 0.00139060
23.28309527 0.00135081
23.28309527 0.00135081
23.28309527 0.00135081
22.21475472 0.00122116
22.21475472 0.00122116
22.76806373 0.00119700
22.76806373 0.00119700
21.95883242 0.00097266
28.05099908 0.00118336
28.05099908 0.00118336
28.05099908 0.00118336
27.72847598 0.00114344
27.72847598 0.00114344
27.72847598 0.00114344
27.72847598 0.00114344
26.76160986 0.00100406
26.76160986 0.00100406
29.84907598 0.00112363
29.84907598 0.00112363
28.87576238 0.00106073
28.88531640 0.00102768
28.88531640 0.00102768
30.76608798 0.00112748
30.76608798 0.00112748
32.61100277 0.00107995
32.61100277 0.00107995
30.80168164 0.00092903
31.24382076 0.00093720
31.24382076 0.00093720
29.31527099 0.00069861
29.31527099 0.00069861
29.31527099 0.00069861
29.31527099 0.00069861
29.31527099 0.00069861
29.73808219 0.00074519
29.73808219 0.00074519
29.73808219 0.00074519
30.27972120 0.00078868
30.27972120 0.00078868
31.19665003 0.00086229
31.19665003 0.00086229
31.19665003 0.00086229
31.19665003 0.00086229
31.25476729 0.00086559
31.54519223 0.00087128
31.54519223 0.00087128
31.72764804 0.00087185
31.72764804 0.00087185
31.72764804 0.00087185
32.28980367 0.00087577
32.28980367 0.00087577
34.68372244 0.00092270
35.45785523 0.00087859
36.27322039 0.00090511
20.13126594 0.00195863
20.13126594 0.00195863
20.29021016 0.00194864
20.19883217 0.00193148
20.19883217 0.00193148
20.65764629 0.00196183
20.65764629 0.00196183
20.65764629 0.00196183
21.14456650 0.00195576
22.14185630 0.00203398
22.14185630 0.00203398
23.98875850 0.00208408
24.59237741 0.00212195
27.07548894 0.00220045
30.00306013 0.00224787
30.00306013 0.00224787
30.00306013 0.00224787
36.94524571 0.00244863
36.94524571 0.00244863
36.94524571 0.00244863
36.94524571 0.00244863
36.94524571 0.00244863
36.54249920 0.00241701
38.50783942 0.00250756
38.50783942 0.00250756
38.50783942 0.00250756
38.50783942 0.00250756
38.01455723 0.00247912
38.01455723 0.00247912
38.61771322 0.00250776
34.97105480 0.00222346
34.97105480 0.00222346
34.97105480 0.00222346
30.83601367 0.00197833
29.70844953 0.00188663
29.70844953 0.00188663
28.65340041 0.00179065
28.65340041 0.00179065
28.65340041 0.00179065
28.65340041 0.00179065
28.65340041 0.00179065
